14:34:02.750138 IP 192.168.56.1.netbios-ns > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:13.487484 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 19074, win 64240, length 0
14:34:13.488370 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 21994, win 64240, length 0
14:34:13.488532 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 24914, win 61320, length 0
14:34:13.488817 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 27834, win 58400, length 0
14:34:13.489333 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 30754, win 55480, length 0
14:34:13.489463 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 33674, win 52560, length 0
14:34:13.489652 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 36594, win 49640, length 0
14:34:13.489732 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 39514, win 46720, length 0
14:34:13.490053 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 42434, win 43800, length 0
14:34:13.490144 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 45354, win 40880, length 0
14:34:13.490383 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 48274, win 37960, length 0
14:34:13.491729 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 49734, win 40260, length 0
14:34:13.493445 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 49734, win 64240, length 0
14:34:13.511956 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 49734:58494, ack 2383, win 64240, length 8760
14:34:13.512924 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 52654, win 64240, length 0
14:34:13.513471 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 55574, win 64240, length 0
14:34:13.513852 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 58494, win 64240, length 0
14:34:13.517186 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 58494:76014, ack 2383, win 64240, length 17520
14:34:13.518250 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 76014:80394, ack 2383, win 64240, length 4380
14:34:13.518398 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 61414, win 61320, length 0
14:34:13.519007 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 64334, win 58400, length 0
14:34:13.519080 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 67254, win 55480, length 0
14:34:13.519109 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 70174, win 52560, length 0
14:34:13.519136 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 73094, win 49640, length 0
14:34:13.519359 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 76014, win 46720, length 0
14:34:13.519438 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 78934, win 43800, length 0
14:34:13.521274 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 80394:90614, ack 2383, win 64240, length 10220
14:34:13.522037 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 81854, win 40880, length 0
14:34:13.523550 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 90614:94994, ack 2383, win 64240, length 4380
14:34:13.524253 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 84774, win 37960, length 0
14:34:13.525970 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 94994:106674, ack 2383, win 64240, length 11680
14:34:13.527716 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 87694, win 35040, length 0
14:34:13.527798 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 90614, win 32120, length 0
14:34:13.530587 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 93534, win 29200, length 0
14:34:13.531067 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 96454, win 26280, length 0
14:34:13.531449 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 99374, win 23360, length 0
14:34:13.531560 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 102294, win 20440, length 0
14:34:13.531758 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 105214, win 17520, length 0
14:34:13.535692 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 106674, win 64240, length 0
14:34:13.545054 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 106674:118354, ack 2383, win 64240, length 11680
14:34:13.546107 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 109594, win 64240, length 0
14:34:13.546177 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 112514, win 64240, length 0
14:34:13.546501 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 115434, win 64240, length 0
14:34:13.546576 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 118354, win 61320, length 0
14:34:13.550715 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 118354:135874, ack 2383, win 64240, length 17520
14:34:13.552155 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 135874:140254, ack 2383, win 64240, length 4380
14:34:13.552999 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 121274, win 58400, length 0
14:34:13.553508 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 124194, win 55480, length 0
14:34:13.553969 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 127114, win 52560, length 0
14:34:13.554079 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 130034, win 49640, length 0
14:34:13.554261 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 132954, win 46720, length 0
14:34:13.554331 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 135874, win 43800, length 0
14:34:13.554560 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 138794, win 40880, length 0
14:34:13.557506 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 140254:170914, ack 2383, win 64240, length 30660
14:34:13.558913 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 170914:172374, ack 2383, win 64240, length 1460
14:34:13.559010 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 141714, win 37960, length 0
14:34:13.559060 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 144634, win 35040, length 0
14:34:13.559089 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 147554, win 32120, length 0
14:34:13.559288 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 150474, win 29200, length 0
14:34:13.559359 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 153394, win 26280, length 0
14:34:13.559608 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 156314, win 23360, length 0
14:34:13.559963 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 159234, win 20440, length 0
14:34:13.560312 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 162154, win 17520, length 0
14:34:13.560419 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 165074, win 14600, length 0
14:34:13.560601 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 167994, win 11680, length 0
14:34:13.561512 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 170914, win 8760, length 0
14:34:13.570581 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 172374:179674, ack 2383, win 64240, length 7300
14:34:13.573932 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 173834, win 5840, length 0
14:34:13.575307 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 176754, win 2920, length 0
14:34:13.575789 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 179674, win 0, length 0
14:34:13.577032 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [.], seq 179674:179675, ack 2383, win 64240, length 1
14:34:13.579809 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 179674, win 0, length 0
14:34:13.601122 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 179674, win 64240, length 0
14:34:13.602338 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 179674:243913, ack 2383, win 64240, length 64239
14:34:13.604850 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 182594, win 61320, length 0
14:34:13.604937 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 185514, win 58400, length 0
14:34:13.605038 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 188434, win 55480, length 0
14:34:13.605071 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 191354, win 52560, length 0
14:34:13.605101 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 194274, win 49640, length 0
14:34:13.605130 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 197194, win 46720, length 0
14:34:13.605192 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 243913:243914, ack 2383, win 64240, length 1
14:34:13.605277 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 200114, win 43800, length 0
14:34:13.605433 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 203034, win 40880, length 0
14:34:13.605495 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 205954, win 37960, length 0
14:34:13.606068 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 208874, win 35040, length 0
14:34:13.606162 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 211794, win 32120, length 0
14:34:13.606193 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 214714, win 29200, length 0
14:34:13.606222 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 217634, win 26280, length 0
14:34:13.606251 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 220554, win 23360, length 0
14:34:13.606410 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 223474, win 20440, length 0
14:34:13.606503 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 226394, win 17520, length 0
14:34:13.607325 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 229314, win 14600, length 0
14:34:13.607354 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 232234, win 11680, length 0
14:34:13.607384 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 235154, win 8760, length 0
14:34:13.607414 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 238074, win 5840, length 0
14:34:13.607447 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 240994, win 2920, length 0
14:34:13.607474 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 243913, win 1, length 0
14:34:13.612621 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 243914, win 64240, length 0
14:34:13.613504 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 243914:271654, ack 2383, win 64240, length 27740
14:34:13.614994 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 271654:276034, ack 2383, win 64240, length 4380
14:34:13.615073 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 276034:281874, ack 2383, win 64240, length 5840
14:34:13.615267 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 246834, win 61320, length 0
14:34:13.615312 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 249754, win 58400, length 0
14:34:13.615340 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 252674, win 55480, length 0
14:34:13.615425 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 255594, win 52560, length 0
14:34:13.615809 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 258514, win 49640, length 0
14:34:13.616094 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 261434, win 46720, length 0
14:34:13.616394 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 264354, win 43800, length 0
14:34:13.617625 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 267274, win 40880, length 0
14:34:13.618758 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 281874:300854, ack 2383, win 64240, length 18980
14:34:13.618924 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 270194, win 37960, length 0
14:34:13.618983 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 273114, win 35040, length 0
14:34:13.619010 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 276034, win 32120, length 0
14:34:13.619039 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 278954, win 29200, length 0
14:34:13.619066 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 281874, win 26280, length 0
14:34:13.621795 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 284794, win 23360, length 0
14:34:13.621889 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 287714, win 20440, length 0
14:34:13.621978 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 290634, win 17520, length 0
14:34:13.622013 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 293554, win 14600, length 0
14:34:13.622044 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 296474, win 11680, length 0
14:34:13.622070 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 299394, win 8760, length 0
14:34:13.623941 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 300854:302314, ack 2383, win 64240, length 1460
14:34:13.625123 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 302314:308154, ack 2383, win 64240, length 5840
14:34:13.626804 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 302314, win 5840, length 0
14:34:13.627453 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 305234, win 2920, length 0
14:34:13.628434 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 308154, win 0, length 0
14:34:13.628984 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [.], seq 308154:308155, ack 2383, win 64240, length 1
14:34:13.630004 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 308154, win 0, length 0
14:34:13.634480 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 308154, win 64240, length 0
14:34:13.635321 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 308154:315454, ack 2383, win 64240, length 7300
14:34:13.635951 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 315454:316914, ack 2383, win 64240, length 1460
14:34:13.636032 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 311074, win 61320, length 0
14:34:13.636086 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 313994, win 58400, length 0
14:34:13.636609 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 315454, win 60700, length 0
14:34:13.637314 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 316914, win 63000, length 0
14:34:13.638308 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 316914:332974, ack 2383, win 64240, length 16060
14:34:13.639685 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 332974:337354, ack 2383, win 64240, length 4380
14:34:13.640390 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 319834, win 64240, length 0
14:34:13.640490 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 322754, win 64240, length 0
14:34:13.640549 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 325674, win 64240, length 0
14:34:13.640586 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 328594, win 61320, length 0
14:34:13.641051 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 337354:340067, ack 2383, win 64240, length 2713
14:34:13.641306 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 331514, win 58400, length 0
14:34:13.644688 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 334434, win 55480, length 0
14:34:13.644819 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 337354, win 52560, length 0
14:34:13.644870 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 340067, win 49847, length 0
14:34:13.809671 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 340067, win 64240, length 0
14:34:14.013264 IP 192.168.48.128.1026 > 192.168.48.2.domain: 8+ A? a4.bing.com. (29)
14:34:14.016502 IP 192.168.48.128.1088 > 204.79.197.200.http: Flags [P.], seq 621:1336, ack 346792, win 64240, length 715
14:34:14.017211 IP 204.79.197.200.http > 192.168.48.128.1088: Flags [.], ack 1336, win 64240, length 0
14:34:14.017580 IP 192.168.48.2.domain > 192.168.48.128.1026: 8 4/9/9 CNAME akam.bing.com., CNAME a134.lm.akamai.net., A 128.226.20.105, A 128.226.20.104 (439)
14:34:14.019518 IP 192.168.48.128.1091 > 128.226.20.105.http: Flags [S], seq 3169544351, win 64240, options [mss 1460,nop,nop,sackOK], length 0
14:34:14.022871 IP 128.226.20.105.http > 192.168.48.128.1091: Flags [S.], seq 440806730, ack 3169544352, win 64240, options [mss 1460], length 0
14:34:14.023396 IP 192.168.48.128.1091 > 128.226.20.105.http: Flags [.], ack 1, win 64240, length 0
14:34:14.023916 IP 192.168.48.128.1091 > 128.226.20.105.http: Flags [P.], seq 1:788, ack 1, win 64240, length 787
14:34:14.024340 IP 128.226.20.105.http > 192.168.48.128.1091: Flags [.], ack 788, win 64240, length 0
14:34:14.048133 IP 204.79.197.200.http > 192.168.48.128.1088: Flags [P.], seq 346792:347031, ack 1336, win 64240, length 239
14:34:14.092626 IP 128.226.20.105.http > 192.168.48.128.1091: Flags [P.], seq 1:618, ack 788, win 64240, length 617
14:34:14.139577 IP 192.168.48.128.1091 > 128.226.20.105.http: Flags [.], ack 618, win 63623, length 0
14:34:14.147634 IP 204.79.197.200.http > 192.168.48.128.1088: Flags [P.], seq 346792:347031, ack 1336, win 64240, length 239
14:34:14.151421 IP 192.168.48.128.1088 > 204.79.197.200.http: Flags [.], ack 347031, win 64001, length 0
14:34:14.151576 IP 192.168.48.128.1088 > 204.79.197.200.http: Flags [.], ack 347031, win 64001, length 0
14:34:14.265578 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [P.], seq 2383:3262, ack 340067, win 64240, length 879
14:34:14.266143 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [.], ack 3262, win 64240, length 0
14:34:14.294434 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 340067:340306, ack 3262, win 64240, length 239
14:34:14.395036 IP 204.79.197.200.http > 192.168.48.128.1090: Flags [P.], seq 340067:340306, ack 3262, win 64240, length 239
14:34:14.395769 IP 192.168.48.128.1090 > 204.79.197.200.http: Flags [.], ack 340306, win 64001, length 0
14:34:24.217701 IP 192.168.48.128.netbios-ns > 192.168.48.2.netbios-ns: NBT UDP PACKET(137): REFRESH(8); REQUEST; UNICAST
14:34:25.717610 IP 192.168.48.128.netbios-ns > 192.168.48.2.netbios-ns: NBT UDP PACKET(137): REFRESH(8); REQUEST; UNICAST
14:34:27.217281 IP 192.168.48.128.netbios-ns > 192.168.48.2.netbios-ns: NBT UDP PACKET(137): REFRESH(8); REQUEST; UNICAST
